activity_id,institution_id,source_id,experiment_id,frequency,modeling_realm,table_id,member_id,grid_label,variable_id,temporal_subset,chunk_freq,grid_label,platform,dimensions,cell_methods,path
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,pastureFrac,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.pastureFrac.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,prveg,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.prveg.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,ra,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.ra.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,rh,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.rh.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,sbl,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.sbl.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,snc,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.snc.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,snd,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.snd.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,snm,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.snm.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,snw,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.snw.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,tran,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.tran.nc
